,textID,selected_text
2341,e10587e6de,oh insomnia i hate you im bored of staring at my ceiling cano go sleepnow please
2342,d41721b745,two oclock please come faster
2343,fc5de3287d,it doesnt run so sad
2344,96ed7455c3,arcelay   i got chased by a male chihuahua that looked like he was pregnant today  he was black and
2345,1cf039efa9,walked home in the rain
2346,ecfcc8230f,thanks
2347,3b5d1cc375,and  why are u two fighting
2348,5dfc83d141,enjoy
2349,7a7f7181c7,swift
2350,38d2b216c7,watching ha got new photos for myy room  waiting for ulise to get home
2351,5f58dc8b36,i have been playing skate for two hours now i need to get out and actually skate but its too late
2352,b8332c63c9,if the drive is automatically ejecting supported discs ie cdr and you cant boot from a disc its time for applecare
2353,da62e66fac,one of the worst days ever
2354,d3ac1634fc,love
2355,ae5b8cf7aa,rofl  me too
2356,2fe4f05a35,bless
2357,aee0796720,shame
2358,5b6212874a,penguins win in ot probably why you were busy  one more game to win
2359,49d708c7b8,dang i should have stuck with him in my fantasty picks
2360,360583f897,nice
2361,123704488c,love
2362,3d22669847,eh june   are you going to the signing on the  i think it is x
2363,a47a7599e3,what are you designing
2364,cbb9d08353,lips of an angel howie day
2365,43cf42df19,hosting
2366,82319bb9ef,i made a wish
2367,0f7696a955,listening to maylene and wondering why cant i pull off as many cool southern metal licks as them
2368,5213af0cf4,poor
2369,c400b1fb2f,awe
2370,225e7973da,follow me
2371,9a9fa3f033,i love these app things it be hella awesome bro
2372,4bf04f6e67,ah  gotcha  well im curious to hear what you thought of wolverine then if you actually went and saw it
2373,989ba2d8e7,good
2374,cb4adb2254,i wanna do something tonight after work but i dunno what
2375,e4ecd62689,my car has an alarm  immobiliser so it makes it incredibly complicated and costly i have no key code neither for the immobiliser
2376,adb0fc398e,glad
2377,46ffb6bd0e,please
2378,20bf68a459,fingers crossed for you
2379,e0f831f552,awesome
2380,968910f054,mgm grand mraz on stage no doubling back opener  lots of old memories flooding back
2381,5cc015ed85,not quite as muchhmmm products in us that are not in canada idk  do you have covergirl
2382,380c3d243a,standby
2383,489b7fc86b,hugs why
2384,05198b8107,crying
2385,3c4cd5a819,sad
2386,d276268ebf,uhohits becoming grey again out here i hope its not one of those popup showers on the way
2387,78e07d2075,girl you know beauty has a price
2388,e7a714bd8a,my gawwddd   headshotss inna row im on fyaaahhh
2389,9c8ad0b932,its officially the start and the end of my summer oh summer school
2390,f765bed159,sadly
2391,3e661b33eb,ill catch you at the very last second
2392,17029c297a,ugh my feet feel like theyre going to fall off
2393,565e68ade9,going to bedgoing back to korea tomorrow
2394,d4753cae10,hell yes im too late
2395,601a57c65a,perhaps they see it as the twitter version of pulling someones pigtails let me know if that works out for you
2396,17bddf4bf3,im doing an advert  the makeawish foundation  i cant find photos of kids looking close to death thats a good thing for the kids
2397,127260366f,i hope it does too
2398,42a95b10b3,only  till my babys back from work
2399,9630a8a60e,need some pizzacant get out of office
2400,02b6664fc0,bollywood fims  egyptian tea
2401,74e71ffd48,i am having serious cig craving head for kitchen let the non smoker weight gain begin
2402,2bb3411362,is seriously heartbroken
2403,172b9d5155,sticks
2404,a3893b1fce,up and atm   getting ready for work
2405,6bdaadbc09,hey kevin yeah this ones gonna be a toughie for sure  not much sleep oh well only  hours to go
2406,949020a350,oh no its raining on our sea world parade
2407,d8d52d2cb2,im loving please dont leave me by pink
2408,63a1fa4db7,thanks
2409,8362ba6ae2,back time  i wish i was a teenager again i wish i could feel healthy again i cant remember what its like to feel healthy anymore
2410,89d0e4972c,wish
2411,ac4f58fce3,happy
2412,e8641ec31d,phase
2413,a56416d946,i love you
2414,efbd798924,always welcome sweetie
2415,eff365b5b5,last day of the tv upfronts w our colleagues from sydney paris london
2416,53e1fc3b18,tweets i wish i could be there to give you the biggest hug right now im so sorry i cant imagine how painful it must be
2417,e52e2ecfc5,nice
2418,49c713c76d,is it the bit where hollie started crying
2419,855545a974,finally home after a night of dinner and drinking with friends  going to sleep now hoping the bed doesnt spin too much
2420,e96601d516,wow heather
2421,dd3d4c2edd,im feelin good  
2422,cb7163bb37,then stop staying out all night
2423,788e29ae5c,its nice
2424,eaa096c532,i am soooo disapoointed i couldnt make it  i will be there next time glad it was productive
2425,f602450df1,just joined twitter hehe
2426,63983dd792,dubbs curse you igloo dwellers
2427,1981e74a66,hahahahahahahaha hope so i hope youll like it
2428,876bfcc38c,lee i loveee and missss my annie
2429,a8d61ff137,oh my ex  room mate is moving out today
2430,a375a16694,is awake  still feeling sick     but i got the blog done at least
2431,f420223044,take me with u eric
2432,75b9768faf,crazy
2433,4c973ec65f,random night of fun  now im chillin at home happy mothers day
2434,f554f3fa53,i agree with  come to canberra we are the raddest
2435,ae12877dcb,skinny dipping with work colleagues  maybe not  id never live it down with this lot
2436,101bf94294,finished listening to last days of kryptons audio book loved itso sad though
2437,a1b12787c2,a rare treat
2438,8645287c66,dying to get my hands on the diagnosis murder dvd boxset but those pesky kids at amazon still wont deliver to zimbabwe
2439,c8384a0df6,thank you all new first time
2440,60fbd17c2f,i read that as follows im a what whatd i do yes she is rather simple i miss you dicks too
2441,51600bf195,new chic just texted me saying thanks for the email but didnt answer to my question might need to look for newer chic now
2442,94f0a2521c,sick
2443,1c5ca67cf9,good grief i cant say much i was driving home from martin through ike last fall be interesting to hear what he says
2444,07b995a175,storming outside
2445,5664973d05,proper
2446,b1caa80c14,just finished watching star trek in imax   couldve watched it all night   live long and prosper
2447,5afa60036c,yeah ive noticed  i miss spender but you were closer to him how are you holding up
2448,c0aee462ca,yay
2449,d4834cfc49,early mothers day dinner with the  family
2450,ab6d4ad2fa,i dont feel too bad but not sure to what i should attribute that could be cold  flu meds nap alcohol or getting better
2451,54717dab38,hahah you own labhr  i own labba seems that we think in similar ways
2452,80db97bacc,this picture made me cry  
2453,47617218fe,hooray
2454,656a58ba47,just hit the  word mark for his geography notes and im not even doing it for gcse mean while ive done a page of history
2455,03d9dd414b,bad
2456,4f2bf0e4b8,hey  do yesterday was my prom and it was the best i wanna go back in time  ima miss every  new picks up soon myspacecomrisound
2457,de20a4f9ba,what happened with her why is she being so wierd all of a sudden
2458,ceab14b717,heading to the office through a very quiet stockholm at least its not sunny
2459,c2645bfd2f,fail
2460,9f2322eb66,off tha internet now txt it
2461,19693f5997,failed
2462,d1732ef2a9,i think theres something wrong with the video it only loads the first  seconds
2463,fcb934b1ea,spuratic
2464,acdd6596e6,im hungry and its cold
2465,f4c5160e40,learn twoheaded boy by nutreal milk hotel
2466,0e3f632892,im sorry im neglecting you twitter
2467,0b8cd8a6a8,sitting in an almost empty dorm waiting for jordan to come to take some last things and say good bye he graduates tomorrow
2468,29d1f7e4f6,srod shouldnt you know your national holidays
2469,264871e342,nice relaxed mood
2470,e4bb03893d,hour til lunch cant wait ima go to mcds
2471,cab95c99b8,how the  do  songs fill an ipod that is supposed to hold
2472,d847cf8346,i missed them at red
2473,babe7f5404,is not ready for school yet
2474,63f47fb1e1,jfc it needs to be the  i will have been graduated and i ended up getting awesome hookups for ftsk and rocket so excited
2475,bc9097ade0,enjoy
2476,34ea29707a,i dont get it  i feel slightly miserable ff done  now
2477,cd00966e36,miss
2478,40d5393a6e,signing off for the night watching the reader and im sure ill snooze off at some point good night all
2479,3db940a3d7,id be soo honoured if u cld chk out my beats perhaps sm advice on wat i nd to do  improve da overall sound of my music
2480,9a2c6ae21c,amazing
2481,fe584461ef,its weird how thinking about may  totally changed my crappy mood to happinessi miss  so much
2482,f7c49f422f,painful
2483,95dbb10a09,hopefully
2484,68e1b374ac,i totally love your default picture
2485,bc3d152a07,friday night magic last night i lost so bad  i suck at draft
2486,77de10258b,remmber time crisis  try it on the iphone
2487,7ea7deb09d,swoons thinking about it
2488,4805e663c0,have been writing since   i only have  words cant help but edit as i write stop it self oh ive also been researching too
2489,85859d775f,i didnt know u guys have acc in fb hee
2490,f61a3d6393,yeah that didnt last long
2491,89a5639a24,kid may the  be with you
2492,454c890bb5,hernia is hurting way more than usual tonight no way im able to go out
2493,20eeee52df,i sometimes feel like the only person in the world without an iphone
2494,e14bd46ac9,sad
2495,36c1a56493,just another mobile monday is back online theres two days ill never get back      via
2496,88ea8d1421,good
2497,5e80e58699,check this out
2498,1caf64ff52,iscool i have a  drive in my mb with  free and  external storage permanently connected when at home
2499,70fba04997,yeah do you feel anything at all i remembered i was looking at loopt on his phone and that  was coughin all over that
2500,570c1a92c9,whats up my homieeeeeeeeeee  i miss you live last night  i hope your on tonight  i will hit you up cutie
2501,07dbf16cf0,ya i was suffering the whole day yesterday met dentist and feel a bit better i still look like rocky balboa though
2502,dd069f5bbf,picture or it never happened
2503,414734257e,sorry
2504,93c0d86282,hes so adorable
2505,2b2f63eb2c,thank you
2506,d8c30b8a27,carter the video is set to private
2507,1efbccc936,crappy
2508,8a768f4305,un cross them pleasei was planning on buying a lambo this summer next stop pitsvillle babypeople carrier
2509,b9b4e92118,back at work
2510,67447c7a51,babe im just  around  just bored  no need to worry
2511,a0450b3745,john sounds like a terrific service im sorry to hear about her mom
2512,d3c0cd9fba,i am freezing
2513,70db92882c,better
2514,54919bf6ea,id be interested in working with  but i dont live in sf anymore
2515,2ae6fffca5,good morning campers im not a happy bear this morning had an awful dream during the night  am v worried
2516,0a34728a30,just finished mowing the lawn
2517,cfa90fa221,nearly ran over a pheasant on the driving lesson  baws
2518,ba59e4ea3d,my son would freak for the falcon
2519,1115490075,awww man its nott
2520,c4df4b1e33,sad
2521,1dbae05df7,im glad
2522,04d19a025b,happy
2523,df566d4c87,hope soi love your work
2524,25722484f8,the sweet swiss toblerone does his best to
2525,94f554867c,just got a call from my realtor saying i have another showing on sunday no offers yet  but at least there is a lot of interest
2526,7f5c419a7e,marris i know ill have to get some soon
2527,e3a8728252,absolutely  i have a his view section on my site i know youre busy but you are more than welcome to guest post
2528,333f3d42e2,aww bless  haha your cute tom
2529,4e643cc041,i had my chance and blew it now i have to suffer the consequencesgnite tweeps
2530,55bfdcf9bf,sorry mike
2531,564d996422,hehe
2532,3a07e1cf57,bejewled
2533,29a6fac317,trending
2534,4c2cb5387a,god i cant even catch public transport swine flu is  house
2535,d0a4b8bc09,what a beautiful day  shame ive got to spend it in an office
2536,484373037f,ill be at the new movie showing at the franklin on thursday night  several of the sla faculty will be in attendance
2537,b37fa20e4e,have a cold one for me im just off to work now
2538,6dc1aa9db8,upset
2539,ba7df25a0e,chrystina grace timberlake has a ring to it
2540,4178eae6e8,im off for a bittweeet yall later
2541,d50b0a5b94,cute
2542,f99a3c423d,wow that hurt way worse than i thought it would
2543,5fa63f624b,new friend hmmm tell me more
2544,5b1260de70,the ac tix are actually  but the show is sold out  id have to get tix through stubhub and pay up to
2545,3b26122664,most name brands have dairy even if its called semisweet or dark  ill try to get some in the helloveggies store
2546,b1da216450,loss
2547,e818eb3851,shop then work time  see yas laterz x
2548,3c58b704f2,just finished down loading  and guess what i can get updates from twitter on it  message me at i am katie arttt
2549,0fb19285b2,worry
2550,b8e35a07a2,good
2551,df8b63c379,pretty sad
2552,f9752f3768,broken
2553,d760e45546,thank you keep it down theres a good lad
2554,914ab55259,thebigman hey ive never caught enyone on live before
2555,42590d5199,okay so twitter suddenly changed how do i respond to messages now
2556,aa4724b924,effed
2557,5683fb4e31,sorry
2558,d73e917df5,ask them what they have done with their lives be annoying human beings tell your mama happy mothers day
2559,b3d1523864,i think you should do it with hannah
2560,3555ac7c01,holy moley its raining cats and dogs here and i just got snazzified by min at salon mint
2561,118e2d6168,fun
2562,a17c16036b,good
2563,96f3650135,got live last night at our  vid comin soonnn
2564,d528912ba9,nice to see you on twitter
2565,b3920a7615,worse
2566,226df3194c,yay watching supernatural    great way to end a hard day i miss you jesse
2567,7ae1f564ce,touched a real live cube in hamilton dealership closed  couldnt sit in it though
2568,f1f5baec38,look at what i said tosomeone actually dont no do it dont yes noyes no ugh i dont know
2569,d05b0f464a,well i dont have to do any resits lol so its my last exam
